"id","name","description","video_link","country","country_code","logo","website","channel","external"
"169","Geo Super","Geo Super covers all major events in the cricketing world, boxing, hockey, football and tennis. Events like The Ashes, ICC Cricket World Cup, ICC World Twenty 20, ICC Champions Trophy, Pakistan’s domestic T20 Cup, IPL and Pakistan Boxing League to name a few. Since Geo Super is a Pakistan based sports channel, it has focused on the domestic sports in the country.","http://www.geosuper.tv/live/","No Country","ww","https://webradiodirectory.com/wp-content/uploads/2021/02/geo-super-1.jpg","http://www.geosuper.tv/","http://www.dailymotion.com/user/GeoSuper/1","1"
"170","Geo Tez","Geo Tez is the first headlines news channel of Pakistan officially launched in 2013 by GEO Network, broadcasting in Urdu Language. It broadcasts headlines after every fifteen minutes with a mix of entertainment programs. Geo Tez is the part of Jang Group which is the largest media group in Pakistan. Geo Tez is also very famous for its entertainment and sports Shows.","http://geotez.tv/","Pakistan","pk","https://webradiodirectory.com/wp-content/uploads/2021/02/geo-tezz.jpg","http://geotez.tv/","https://www.youtube.com/user/OfficialGeoTez/videos","1"
"171","Geo TV","Geo TV Entertainment is part of Geo TV or Geo Television which is the biggest Pakistani television network. It is more famous for its dramas and reality shows. Ramada Transmission of Geo News is always rated very high. Catch all the latest Geo TV dramas and shows live everyday.","https://jk3lz82elw79-hls-live.5centscdn.com/harPalGeo/955ad3298db330b5ee880c2c9e6f23a0.sdp/playlist.m3u8","Pakistan","pk","https://webradiodirectory.com/wp-content/uploads/2021/02/geotv1.jpg",,,NULL
"172","Geo TV","Geo TV Entertainment is part of Geo TV or Geo Television which is the biggest Pakistani television network. It is more famous for its dramas and reality shows. Ramada Transmission of Geo News is always rated very high. Catch all the latest Geo TV dramas and shows live everyday.","http://harpalgeo.tv/live/","No Country","ww","https://webradiodirectory.com/wp-content/uploads/2021/02/geotv1-1.jpg","http://harpalgeo.tv","http://www.dailymotion.com/user/GeoTV/1","1"
"173","Globovision","Globovision is a television news network in Venezuela and Latin America. It was founded in 1994 and is based in Caracas. Besides news it offers variety shows, news documentary series and talk shows.","https://www.youtube.com/watch?v=PegBmvPFkLI","Venezuela","ve","https://webradiodirectory.com/wp-content/uploads/2021/02/Globovision-60x44-1.jpg","http://globovision.com/","https://www.youtube.com/user/SoyGlobovision/videos",NULL
"174","GNN","A news channel providing credible, authentic and reliable information about the latest news with responsibility. GNN keeps its audience informed round the clock.","https://www.youtube.com/watch?v=3WcZqMCqcAM","Pakistan","pk","https://webradiodirectory.com/wp-content/uploads/2021/02/gnn-50x35-1.jpg","https://www.gnnhd.tv/",,NULL
"175","GTV","Gazi Television which is officially known as GTV is a Bengali language digital cable television channel. The channel offers a wide variety of programming including news, movies, dramas, talk shows, sports like cricket and more. It is transmitted from its studio at Segun Bagicha in Dhaka, Bangladesh. The channel started broadcast in Bangladesh on 12 June 2012.","https://www.youtube.com/watch?v=625foNUdaNQ","Bangladesh","bd","https://webradiodirectory.com/wp-content/uploads/2021/02/gtv-50x35-1.jpg","http://mini.rabbitholebd.com/","https://www.youtube.com/channel/UCCNGtLTGyYKm6RhVzrnyPCA/videos",NULL
"176","GTV News","GTV News brings you live coverage of everything you need to know across business, finance, technology, politics and more.","http://gnews.com.pk","Pakistan","pk","https://webradiodirectory.com/wp-content/uploads/2021/02/GTV-News-50x35-1.jpg","http://gnews.com.pk",,"1"
"177","Haberturk TV","TGRT Haber TV is a Turkish channel which broadcast news, agendas, politics, economy, sports, health, culture, arts news and breaking news and much more.","https://www.youtube.com/watch?v=deKH0pQ7-rg","Turkey","tr","https://webradiodirectory.com/wp-content/uploads/2021/02/tgrt-50x35-1.jpg","http://www.tgrthaber.com.tr/",,NULL
"178","Hadi TV","Hadi TV is a religious Pakistani satellite television channel. Hadi TV was founded to spread the true teachings of Prophet Muhammad (PBUH) and Aale Muhammad (AS). The channel was founded in 2006.","https://5e74a9d684b2e.streamlock.net:443/liveTrans/channel1/playlist.m3u8","Pakistan","pk","https://webradiodirectory.com/wp-content/uploads/2021/02/hadi-tv.jpg","http://www.haditv.com/","https://www.youtube.com/user/haditvgroup/videos",NULL
"179","Hiru TV","Hiru TV is abrand of the Asia Broadcasting Corporation Private limited, a member of Rayynor Silva holdings. Its programme content includes: Teledramas, International TV Series, Music, Movies, Documentaries, Entertainment, Political, Children’s Programmes and News. The headquarter is based in the world Trade Center, Colombo. The channel first aired in 2012.","https://www.youtube.com/watch?v=-u7uSvQwGLg","Sri Lanka","lk","https://webradiodirectory.com/wp-content/uploads/2021/02/b7203-50x35-1.jpg","http://www.hirutv.lk/","https://www.youtube.com/channel/UCcspHoBTj_aLhnJLwkMpWHQ",NULL
"180","HMTV News","HMTV is a leading Telugu News Channel that bringso you all the latest news from around the world through breaking news. Yhe chammel was founded in 2009 and is based in Hyderabad.","https://www.youtube.com/watch?v=qIY8IeluF9g","India","in","https://webradiodirectory.com/wp-content/uploads/2021/02/hmtv-50x35-1.jpg",,"https://www.youtube.com/channel/UCNZOrs1QBt8cJnv9ud96qRA",NULL
"181","Hollywood Junction","Watch Live Hollywood Movies in Hollywood Junction channel with high quality.","http://www.zengatv.com/embed?v=dd9936cd-89b4-4b9a-8204-3f72b9b69afc.html&t=live&source_type=iframe","No Country","ww","https://webradiodirectory.com/wp-content/uploads/2021/02/hollywood-junction-50x35-1.jpg",,,NULL
"182","Horror Channel","Horror Channel is the UK’s first channel dedicated to the dark side of cinema and television. With an eclectic mix of ground-breaking and genre-defining content including horror films, documentaries, Director’s Nights and supernatural series, you’ll be entertained, informed and terrified.","http://www.filmon.com/tv/channel/export?channel_id=836&affid=223489Mv&source_type=iframe","United Kingdom","gb","https://webradiodirectory.com/wp-content/uploads/2021/02/horror-channel-60x44-1.jpg","http://www.horrorchannel.co.uk/","https://www.youtube.com/user/horroruk/videos",NULL
"183","HSN","The Home Shopping Network (formerly Home Shopping Club) is an American broadcast, basic cable and satellite television network that is owned by HSN, Inc. It’s offering Shpping TV with thousands of unique products in fashion, beauty, home, jewelry and electronics.","https://www.youtube.com/watch?v=1ph8qQnjXts","United States","us","https://webradiodirectory.com/wp-content/uploads/2021/02/HSN-50x35-1.jpg","https://www.hsn.com/",,NULL
"184","Huda TV","Huda is committed to delving into the issues that concern Muslims wherever they are and also raises subjects that are important to think about and resolve in today’s complicated world. Huda TV stands out in terms of quality programming, decency and commitment to the message of Islam.","http://www.huda.tv/","Pakistan","pk","https://webradiodirectory.com/wp-content/uploads/2021/02/huda-60x44-1.jpg","http://www.huda.tv/","https://www.youtube.com/user/hudatv/videos","1"
"185","HUM News","Hum News is a 24 hours Urdu language news channel of Pakistan. Their headquarters are currently in Islamabad. Hum News was founded and is owned by Momina Duraid. It has an online stream on its website for foreign viewing.","https://www.humnews.pk/","Pakistan","pk","https://webradiodirectory.com/wp-content/uploads/2021/02/HumNews-50x35-1.jpg","https://www.humnews.pk/",,"1"
"186","Hum Sitaray","Hum Sitaray is for all the thrill seekers, the game players, the emotional drama buffs, the music aficionados, the comedy junkies, the kids, the teenagers and of course the adults, all those who wish good, clean, quality entertainment 24/7 in their lounge.","http://www.humsitaray.tv/live/","Pakistan","pk","https://webradiodirectory.com/wp-content/uploads/2021/02/hum-sitaray-60x44-1.jpg","http://www.humsitaray.tv/","http://www.dailymotion.com/user/Humsitaraytv/1","1"
"187","Hum TV","Hum TV by Hum Network Limited is one the best and 24 hour quality Pakistani entertainment channel that provides excellent dramas which are not only famous in Pakistan but all around the world. Hum TV telecasts celebrity talk shows, quality morning shows, latest movies, award shows, music shows and much more.","https://www.hum.tv/live/","Pakistan","pk","https://webradiodirectory.com/wp-content/uploads/2021/02/hum-36x43-1.jpg","http://www.hum.tv/","https://www.youtube.com/channel/UCEeEQxm6qc_qaTE7qTV5aLQ","1"
"188","IBC24","IBC24 is a broadcast and internet television station in Raipur, Chhattisgarh, India, providing News shows. IBC24 produces and broadcasts regional news of Chhattisgarh and Madhya Pradesh regions of India.","https://livetv.ibc24.in/livestream.m3u8","India","in","https://webradiodirectory.com/wp-content/uploads/2021/02/Untitled777-60x44-1.jpg","http://www.ibc24.in/","https://www.youtube.com/channel/UCBc13XYipnBIBE3Ff8QaaGg/videos",NULL
"189","iFilm","iFilm is a state TV station, owned by Islamic Republic of Iran Broadcasting. The original purpose of the channel is to present Iranian films and serials to the global audience. It is a 24-hour TV channel broadcasting all content dubbed in English. Programming includes TV series, movies, live quizzes on arts, backstage documentaries on films and ongoing productions, movie and film reviews, short films and documentaries about Iran.","http://www.filmon.com/tv/channel/export?channel_id=908&affid=223489Mv&source_type=iframe","Iran","ir","https://webradiodirectory.com/wp-content/uploads/2021/02/IFILM-60x44-1.jpg","http://www.iribtv.ir/","https://www.youtube.com/user/IranIRIB/videos",NULL
"190","India News","India News is a popular Hindi language Indian TV news channel. It is widely eminent its unbiased content. The channel also has a wide network of reporters and stringers who make it special for their audiences. The channel covers India in a different way with its lively presentation consequently making it stand up firm on its fundamental motto, the heartbeat of nation). Run by Kartikeya Sharma, the channel has witnessed incredible rise in share from 4.5% to 8.4% just within twenty five weeks. This is definitely an incredible achievement on its own.","https://www.inkhabar.com/livetv/india-news-live-tv","India","in","https://webradiodirectory.com/wp-content/uploads/2021/02/IndiaNews-60x44-1.jpg","https://www.inkhabar.com/livetv/india-news-live-tv","https://www.youtube.com/user/itvnewsindia/videos","1"
"191","India Today","India Today Television marks the entry of the nation’s most credible name in journalism – India Today into news television.","https://www.youtube.com/watch?v=Lmx3168mhkM","India","in","https://webradiodirectory.com/wp-content/uploads/2021/02/IndiaToday-50x35-1.jpg","http://indiatoday.intoday.in/","https://www.youtube.com/channel/UCYPvAwZP8pZhSMW8qs7cVCw",NULL
"192","India TV","India TV News is a News TV channel, founded in 1997 and based in Noida (a city in the North of India). It is a privately owned TV channel owned by Independent News Service which was co-founded by Sharma and Dhawan. India TV news provides latest news headlines and breaking news.","https://www.youtube.com/watch?v=rAcumJtxkW4","India","in","https://webradiodirectory.com/wp-content/uploads/2021/02/IndiaTV-50x35-1.jpg","http://www.indiatvnews.com","https://www.youtube.com/user/IndiaTV/videos",NULL
"193","Irib TV3","Irib TV3 is a state TV station, owned by Islamic Republic of Iran Broadcasting. It started broadcasting in 1993. The channel is often referred to as the youth channel, due to its large amounts of programming dedicated to sports. The channel broadcast major Iranian sport events, mini-series, comedies, and movies.","http://live.irib.ir/","Iran","ir","https://webradiodirectory.com/wp-content/uploads/2021/02/IRIB-TV3-60x44-1.jpg","http://live.irib.ir/",,"1"
